Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
72,5/21/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.5,15,64,124
72,5/23/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,5,5.3,68,153
72,5/26/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.9,19.2,59,112
72,5/27/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.3,14.2,43,98
72,6/13/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.4,13.6,36,103
72,6/16/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.3,15.1,49,107
72,6/19/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.5,17.3,46,100
72,6/23/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.8,17.7,44,113
72,6/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12.2,20.3,70,118
72,6/27/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.9,16.7,47,133
72,7/14/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.5,15.1,64,145
72,7/17/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.1,25.7,96,199
72,7/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,22.5,16.7,64,158
72,7/24/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.1,14.6,63,144
72,7/28/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.7,14.6,94,359
72,8/13/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.3,17.5,52,141
72,8/18/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.4,22.3,135,401
72,8/21/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.4,16.3,62,172
72,8/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.7,14.6,52,110
72,8/28/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.2,13.4,95,163
72,9/15/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.8,18.6,44,105
72,9/18/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.2,18.7,46,155
72,9/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.6,26.9,98,279
72,9/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.7,18.4,123,267
72,10/13/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.1,19,138,305
72,10/16/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.8,24,68,143
72,10/20/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,22.6,27.6,71,177
72,10/28/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10,17.8,46,116
72,10/30/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12,21.8,55,109
72,11/14/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.7,20.9,43,97
72,11/17/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.3,17.8,65,107
72,11/20/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,18.6,31.6,64,104
72,11/24/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.6,12.6,35,70
72,12/15/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.1,28.3,53,99
72,12/17/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.6,15.2,41,86
72,12/19/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.6,20.2,57,175
72,12/23/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.7,17.7,62,155
72,12/29/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,NA,NA,49,89
72,1/18/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12.1,22.1,68,166
72,1/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.7,18.9,39,93
72,1/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10,15,55,92
72,1/29/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,5.1,26.6,17,42
72,2/15/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,5.8,32.4,24,38
72,2/19/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.1,13.9,44,102
72,2/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,4.3,23,19,37
72,2/26/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.5,15.3,62,164
72,2/29/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13,19.2,50,171
72,3/14/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.6,23.3,89,232
72,3/18/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.4,16.6,48,160
72,3/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.9,24,84,178
72,3/28/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.8,17.9,92,182
72,4/15/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.8,18.7,67,121
72,4/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.3,19.4,92,140
72,4/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,28.4,19.1,83,131
72,4/29/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.1,23,73,108
72,5/13/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.7,28,139,278
72,5/16/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.7,18.7,124,310
72,5/20/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.8,21.2,172,363
72,5/23/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.8,20.2,171,304
72,5/27/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.2,19.9,189,394
72,5/30/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.8,30.5,263,363
72,6/13/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.2,24.5,178,318
72,6/17/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11,18.7,85,152
72,6/20/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,19.1,20.2,122,227
72,6/24/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.2,15,175,336
72,6/27/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.5,24.8,195,299
72,7/15/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12.2,21.3,129,233
72,7/18/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.2,17.8,185,367
72,7/22/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,10.5,19.5,103,207
72,7/25/2008,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.1,27.5,140,308
159,7/29/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6,5.8,75,197
159,8/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.7,8.7,55,109
159,8/22/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,10.7,8.8,47,141
159,8/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,10.5,10.9,53,138
159,8/29/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,25.3,18.9,44,93
159,9/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,26.5,25.8,47,161
159,9/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,25,5.3,55,150
159,9/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12.3,30.3,68,158
159,9/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,8.3,NA,60,128
159,9/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,9.8,6.6,62,96
159,10/14/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,19.5,12.2,60,102
159,10/17/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,16.2,NA,42,132
159,10/28/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,19.5,17,17,130
159,10/31/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,10.7,NA,46,153
159,11/14/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,15.3,NA,35,154
159,11/18/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,8.2,7.4,43,93
159,11/21/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.8,23.1,81,179
159,11/25/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.6,9.8,28,72
159,11/28/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.2,10.4,53,141
159,12/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.9,5.6,64,144
159,12/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.8,8.2,91,158
159,12/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,5.4,29,90
159,12/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.2,6,59,98
159,12/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,9.1,7.4,76,139
159,1/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7,8.3,109,153
159,1/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,13.1,50.4,43,124
159,1/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,25.9,11,48,156
159,2/13/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,108,155
159,2/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.9,58.4,25,126
159,2/20/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,5.4,29,90
159,2/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,6.9,28,105
159,2/27/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,30,106
159,3/15/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,63,107
159,3/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.4,7.5,51,103
159,3/22/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,26,95
159,3/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.5,7.6,39,126
159,3/29/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.2,NA,45,96
159,4/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,5.3,37,77
159,4/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,72,149
159,4/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,58,110
159,4/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.4,11.9,64,122
159,4/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.9,5.3,80,153
159,5/14/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,32,67
159,5/17/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,6.5,39,77
159,5/21/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,6.3,60,127
159,5/24/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.5,14.1,66,129
159,5/28/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.3,5.8,51,105
159,5/31/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,7.7,53,113
159,6/14/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,8.9,47,93
159,6/18/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.6,8.1,39,75
159,6/21/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,48,96
159,6/25/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,45,87
159,6/28/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,32,67
159,7/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,5.3,44,89
159,7/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,47,94
159,7/23/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,20,40
159,7/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,7.6,41,85
159,7/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,10.3,35,71
159,8/13/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.4,5.3,42,86
159,8/16/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,37,74
159,8/20/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,34,73
159,8/30/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,5.6,38,74
159,9/13/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,6.7,42,81
159,9/17/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,5.5,35,72
159,9/20/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,34,70
159,9/24/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,20,39
159,9/27/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,5.6,37,72
159,10/15/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.5,5.3,41,82
159,10/18/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.2,15,32,66
159,10/22/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,31,63
159,10/25/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,39,81
159,10/29/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.3,6,39,79
159,11/15/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.2,NA,37,76
159,11/19/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3,NA,36,76
159,11/22/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.8,5.7,38,100
159,11/26/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,2.5,11.7,38,84
159,11/29/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.4,NA,56,116
159,12/13/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,11.7,67,141
159,12/17/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.4,10.6,67,161
159,12/20/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.9,8.4,75,189
159,12/24/2008,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.3,7.1,29,60
160,12/27/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.8,29.7,74,112
160,12/31/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.8,13.5,52,93
160,1/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.7,43.3,59,98
160,1/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9,22.9,43,91
160,1/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,25.7,12.7,45,66
160,1/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12,12.8,36,118
160,1/31/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,15.7,NA,44,85
160,2/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.8,NA,50,114
160,2/18/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6,8.2,58,93
160,2/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,10.5,NA,41,55
160,2/25/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,18.2,NA,29,45
160,2/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,11,5.8,33,49
160,3/13/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.3,14.5,33,49
160,3/17/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.7,12.1,19,39
160,3/20/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.2,7.3,54,81
160,3/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.2,NA,58,87
160,3/27/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,34.9,18.3,53,122
160,3/31/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12.9,11.3,50,97
160,4/17/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,27.1,17,24,98
160,4/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,11.4,8.2,29,90
160,4/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,13.7,9.4,24,60
160,4/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.5,6.9,21,36
160,5/15/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.9,NA,28,88
160,5/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.8,5.3,35,92
160,5/22/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.7,10.7,28,65
160,5/26/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,9.2,NA,39,75
160,5/29/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.1,6.4,28,61
160,6/16/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,11.5,6.6,60,92
160,6/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.5,7.9,71,81
160,6/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7,9,57,133
160,6/26/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6,NA,52,79
160,6/30/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.5,11.3,66,132
160,7/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.8,6.4,167,203
160,7/17/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.9,NA,80,172
160,7/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.8,6.6,69,177
160,7/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.4,5.6,79,159
160,7/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.9,9.8,104,190
160,7/31/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.2,31.2,98,168
160,8/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.5,11.3,81,122
160,8/18/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.6,NA,146,213
160,8/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.2,31.6,32,134
160,8/25/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.9,28,91
160,8/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,54,162
160,9/18/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,46,94
160,9/22/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,82,147
160,9/25/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,48,134
160,9/29/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,27,58
160,10/13/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,48,106
160,10/16/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.6,NA,33,73
160,10/20/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,NA,66,116
160,10/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,70,122
160,10/30/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,59,138
160,11/13/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,41,93
160,11/17/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.4,NA,41,92
160,11/20/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,42,67
160,11/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,31,78
160,11/27/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.5,61,122
160,12/15/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,41,80
160,12/18/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,42,99
160,12/22/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,46,101
160,12/29/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,8.1,27,57
160,1/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,28,53
160,1/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,30,58
160,1/30/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,35,70
160,2/13/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,41,81
160,2/16/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,40,82
160,2/20/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,40,81
160,2/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,46,90
160,2/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,5.3,39,77
160,3/15/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,7.5,43,88
160,3/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,39,80
160,3/22/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,40,82
160,3/26/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,21,47
160,3/29/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,25,50
160,4/16/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,5.3,31,62
160,4/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,37,76
160,4/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,10.7,22,45
160,4/26/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,36,77
160,4/30/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,32,66
160,5/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,17,39,80
160,5/17/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,10,34,72
160,5/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.8,33,69
160,5/24/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.6,5.9,41,76
160,5/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,37,79
160,5/31/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,36,73
160,6/14/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,34,61
160,6/18/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,18.4,53,91
160,6/21/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,49,105
160,6/25/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,32.6,46,98
160,6/28/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,12.4,46,83
160,7/16/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,5.4,61,129
160,7/19/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.5,5.9,59,140
160,7/23/2008,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.8,NA,43,104
237,7/26/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.3,30.4,116,281
237,7/30/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.4,15.8,164,301
237,8/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.6,19.6,166,302
237,8/16/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,36.9,100,273
237,8/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,34.7,130,231
237,8/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.6,38.7,105,282
237,8/30/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8,34.9,246,299
237,9/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,30.2,117,174
237,9/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,25.9,203,307
237,9/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,35.7,153,261
237,9/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.8,30.9,125,238
237,9/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,18.9,127,315
237,10/15/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.7,29.1,110,289
237,10/18/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.1,25.5,96,266
237,10/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,34.1,109,245
237,10/25/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.4,26.4,211,342
237,10/28/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,34,183,343
237,11/15/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.3,24.3,182,380
237,11/19/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6,31.3,88,209
237,11/22/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.6,26.4,85,135
237,11/26/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.9,36.2,66,152
237,11/29/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,22.6,25.9,123,171
237,12/13/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.6,39.5,102,163
237,12/17/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.7,25.9,149,175
237,12/20/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.2,29.6,83,146
237,12/24/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.1,24.6,87,183
237,12/27/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.1,25,135,251
237,12/31/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.3,31.7,110,175
237,1/14/2008,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.5,17.6,135,197
