Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
160,11/30/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,25.5,27.8,45,94
160,12/14/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12,11.8,28,205
160,12/17/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,6.3,48,183
160,12/19/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.2,13.5,53,103
160,12/24/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,16.1,22.6,13,47
160,12/28/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.9,13,46,93
160,12/31/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.8,25.9,23,87
160,8/18/2005,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12.8,12.8,21,87
237,8/22/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.2,56.9,40,77
237,8/25/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.8,48.7,75,104
237,8/29/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.6,48.1,45,50
237,9/15/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.1,54.7,54,95
237,9/19/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.9,52.4,59,90
237,9/22/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10,54.3,68,246
237,9/26/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,37.5,42,162
237,9/29/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.9,45.7,59,84
237,10/13/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.2,50.7,46,77
237,10/17/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.5,44.4,38,76
237,10/20/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.6,37.9,54,90
237,10/24/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.4,30.8,69,116
237,10/27/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9,33,65,128
237,10/31/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.4,48.9,44,87
237,11/17/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.3,50.2,49,116
237,11/21/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.4,42.2,40,138
237,11/24/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.2,34.7,42,98
237,11/28/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.7,62.1,41,53
237,12/15/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.6,53.2,39,89
237,12/19/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.7,31.7,57,87
237,12/22/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.8,49.6,45,76
237,12/26/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.1,54.3,61,91
237,12/29/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4,37.6,42,62
237,8/16/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.5,44.8,44,75
237,8/19/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.6,50.6,49,54
237,8/23/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.2,42.5,50,77
237,8/30/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,44,70,116
237,9/16/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.5,49.1,60,83
237,9/20/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.4,49.5,25,45
237,9/23/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.8,53.3,27,47
237,9/27/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,7.8,46.3,46,62
237,9/30/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.7,52.8,119,327
237,10/14/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,6.6,56.9,146,382
237,10/18/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.4,46.6,117,320
237,10/21/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.7,47.1,47,115
237,10/25/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.5,50.4,139,329
237,10/28/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14,51.2,91,220
237,11/15/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.9,50.1,129,247
237,11/18/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.8,39.2,134,321
237,11/22/2005,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.1,38.3,137,419
238,11/25/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.3,24.9,25,65
238,11/29/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,39.2,39,137
238,12/13/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.5,20.9,25,75
238,12/16/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,35.3,22,63
238,12/23/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.5,48.7,38,84
238,12/27/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.9,61.6,17,27
238,12/30/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.5,61.8,25,36
238,8/17/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.5,44.1,29,52
238,8/19/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.7,51.8,23,157
238,8/22/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.5,47.3,18,78
238,8/29/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.5,33,23,76
238,8/31/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.9,39.9,35,56
238,9/14/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.5,47.2,40,78
238,9/16/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,18,33.1,39,86
238,9/19/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.8,54.3,29,131
238,9/21/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.1,32.5,36,80
238,9/23/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,45.4,24,49
238,9/26/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.2,46.8,27,42
238,9/28/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,58.9,28,58
238,9/30/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,48.3,26,51
238,10/14/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.5,53,29,51
238,10/17/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4.9,37.1,49,76
238,10/19/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,39.4,45,94
238,10/21/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,21.5,39,84
238,10/24/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.7,43.9,NA,NA
238,10/26/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.5,54.5,60,81
238,10/28/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9,44.3,38,54
238,11/14/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.8,42.5,82,126
238,11/16/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,4,39.2,129,171
238,11/18/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,39.1,56,88
238,11/21/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.4,33,67,92
238,11/25/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.6,43,46,83
238,11/26/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.7,35.5,68,131
238,11/30/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6,47,49,71
238,12/14/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,6.8,54.6,79,142
238,12/16/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.2,45.3,48,92
238,12/19/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.4,49,61,113
238,12/21/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.2,50.9,82,145
238,12/23/2005,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.4,39.7,35,97
375,12/26/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.3,36.8,17,30
375,12/28/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.5,39.6,19,46
375,12/30/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,43.1,25,52
375,8/13/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,NA,30.8,19,51
375,8/17/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,27.7,21,52
375,8/20/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.7,33.4,32,61
375,8/24/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.7,41,19,38
375,8/27/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.7,36.9,33,49
375,8/31/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.9,35.8,22,48
375,9/14/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.2,36.2,21,40
375,9/17/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.3,35.9,14,35
375,9/21/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.1,35.1,14,39
375,9/24/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,45.9,26,55
375,9/28/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.8,40.3,61,180
375,10/15/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.5,38.4,49,73
375,10/19/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.6,29.3,27,53
375,10/22/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.2,40.7,56,111
375,10/26/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.5,36,22,78
375,10/29/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.1,36.9,40,58
375,11/16/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.1,44.6,36,54
375,11/19/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.1,36.1,28,44
375,11/23/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.7,56.3,30,54
375,11/26/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7,41.7,28,43
375,11/30/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,27.8,42,62
375,12/14/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4.3,41.9,63,87
375,12/17/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,19,39,72
375,12/21/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,57.1,40,51
375,12/24/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,4,43.5,50,76
375,12/28/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.8,38.3,58,94
375,12/31/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,7.9,44.5,84,123
375,8/16/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.7,40,90,139
375,8/19/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6,51.5,70,118
375,8/23/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9.3,38.8,NA,NA
375,8/26/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,5.7,38.1,73,120
375,8/30/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.4,33,82,137
375,9/13/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.9,40.1,44,69
375,9/16/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,9,39,108,151
375,9/20/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8,36.4,45,73
375,9/23/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,6.4,39,80,130
375,9/27/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.8,37.1,74,103
375,9/30/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,11.7,34.3,56,91
375,10/14/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,10.2,35.8,75,130
375,10/18/2005,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,8.2,41.1,68,152
307,10/21/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,24.8,37.3,16,67
307,10/25/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.7,28.3,17,73
307,10/28/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.2,27.1,14,84
307,11/15/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.6,28.4,39,106
307,11/18/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.8,27.7,24,87
307,11/22/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,8.9,13.6,35,120
307,11/25/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,16,22.9,35,121
307,11/29/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.4,16,17,41
307,12/13/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,25.1,19.6,23,53
307,12/16/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,25.1,30.7,20,56
307,12/20/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.6,15.8,30,269
307,12/23/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.5,20.8,24,63
307,12/27/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,14.9,16.2,22,67
307,8/18/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19,33.6,27,120
307,8/22/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.3,25.4,14,81
307,8/25/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.6,33.3,33,100
307,8/29/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,9.4,25.5,27,114
307,9/15/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,23.2,36.3,22,170
307,9/19/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.6,23.7,20,85
307,9/22/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,22.2,27.7,27,70
307,9/26/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,27,22.7,35,120
307,9/29/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,5.7,30,19,55
307,10/13/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,7.4,30.3,12,23
307,10/17/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.4,28.4,20,70
307,10/20/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.2,17.5,65,119
307,10/24/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,15.8,22.9,35,72
307,10/27/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,16.9,20.7,23,51
307,11/14/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,23,21.8,28,47
307,11/17/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.3,20.2,45,101
307,11/21/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,17.6,18.8,7,15
307,11/24/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,10.8,21,13,36
307,11/28/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,16.4,23.7,70,150
307,12/15/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,22.5,15.8,25,88
307,12/19/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.8,46.1,24,88
307,12/22/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.9,36.2,34,57
307,12/26/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.9,28.4,43,94
307,12/29/2005,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,13.9,20.8,55,98
307,24-12-05,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.8,32.9,51,108
307,28-12-05,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,20.9,32.8,32,79
307,31-12-05,Tamil Nadu,Madurai,Fenners (I) Ltd.,Industrial Areas,19.9,21,25,71
306,8/1/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.7,15,21,113
306,8/4/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.4,21,35,110
306,8/8/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.2,22.8,31,118
306,8/11/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,5.7,15.7,31,119
306,18-08-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.3,34.1,29,109
306,22-08-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.5,32.3,27,125
306,25-08-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.9,20,19,50
306,29-08-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.4,28.4,34,80
306,9/1/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,19.2,21.7,17,54
306,9/5/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.2,28.8,19,46
306,9/8/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13.2,19.6,12,51
306,9/12/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,29.7,24,77
306,15-09-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.3,12.8,121,175
306,19-09-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.7,35.5,65,178
306,22-09-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13.9,20,31,96
306,26-09-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.8,24.8,17,69
306,29-09-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.9,35.4,30,81
306,10/3/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.1,38.8,17,76
306,10/6/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.2,24.6,42,90
306,10/10/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.1,31,17,50
306,13-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.4,29.9,33,61
306,17-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9,17.3,39,113
306,20-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.5,24.3,31,110
306,24-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.8,36.8,30,71
306,27-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.9,23.4,19,49
306,31-10-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.3,24.7,40,95
306,11/7/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.1,18.1,18,53
306,11/10/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.2,21.2,44,98
306,17-11-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,12.1,22.3,92,280
306,21-11-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.2,16.9,24,137
306,24-11-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,9.9,18.9,12,64
306,28-11-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,10.9,18.7,51,130
306,12/1/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.9,29.4,56,136
306,12/5/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,13.2,33,23,79
306,12/6/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,11.2,21.2,32,151
306,12/12/2005,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.8,23.7,20,127
306,15-12-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.8,19.4,80,201
306,19-12-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,8.9,22,46,120
306,22-12-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,6.7,20.6,41,108
306,26-12-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,14.8,27,40,121
306,29-12-05,Tamil Nadu,Madurai,Highway Bldg.,Residential and others,7.7,23.1,18,83
308,8/2/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.9,24.1,62,225
308,8/5/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.7,20.7,89,272
308,8/9/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,20.2,29.7,46,269
308,8/12/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.3,27.8,69,291
308,16-08-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.7,23.9,82,304
308,19-08-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,10.8,13.6,92,245
308,23-08-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,6.3,16.6,34,178
308,30-08-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.5,24.9,36,127
308,9/2/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.9,21,43,127
308,9/9/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.6,15.8,53,229
308,16-09-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.7,24,65,209
308,20-09-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,10.8,28.3,110,306
308,23-09-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,6.5,27.5,58,198
308,27-09-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.9,21,38,163
308,30-09-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,11.6,36.7,53,327
308,10/4/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.7,22.5,48,214
308,10/7/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.8,25.9,61,254
308,14-10-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,10.2,24.9,83,240
308,18-10-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,11.7,25.6,44,255
308,21-10-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,12.7,34.2,60,155
308,25-10-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,12.3,20.5,29,68
308,28-10-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.9,18.6,58,306
308,11/2/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,7.3,17.9,27,214
308,11/8/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,10.7,24.6,46,254
308,11/11/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.5,20.7,32,240
308,15-11-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.6,19.2,47,255
308,18-11-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,14.4,19.5,70,155
308,22-11-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8,15.2,18,52
308,25-11-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,17.2,20.4,32,306
308,29-11-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.7,18.6,61,161
308,12/2/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.9,18,45,140
308,12/6/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,10.9,30.6,49,274
308,12/9/2005,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.3,31.4,62,213
308,13-12-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.7,24.6,45,174
308,16-12-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,11.9,25.2,92,263
308,23-12-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,9.7,30.4,35,118
308,27-12-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,11,34.6,88,252
308,30-12-05,Tamil Nadu,Madurai,Kunnathur Chatram,Residential and others,8.6,20.8,99,278
309,8/1/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,23.1,35,53
309,8/3/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,29,25,44
309,8/5/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.9,24.8,31,55
309,8/8/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,7.2,37.9,39,77
309,8/10/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8.4,25.6,33,55
309,17-08-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.6,29,21,39
309,19-08-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.9,24,20,39
309,22-08-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.4,26,24,45
309,29-08-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.1,31.8,23,50
309,31-08-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.6,22.8,NA,20
309,9/2/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,8.7,52.9,32,54
309,9/5/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6.1,27.6,33,53
309,9/9/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.6,27,28,48
309,9/12/2005,Tamil Nadu,Salem,Sowdeswari College,Residential and others,6,20.2,31,53
309,14-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.6,19.2,36,62
309,16-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.6,34.4,37,59
309,19-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.5,22.9,35,68
309,21-09-05,Tamil Nadu,Salem,Sowdeswari College,Residential and others,5.9,19.8,31,55
