Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
72,6/16/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,8.1,23.8,54,123
72,6/20/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,8.4,17.8,54,116
72,6/27/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16,33.2,72,109
72,6/30/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.4,31,62,240
72,7/14/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.8,30,66,235
72,7/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.8,38.9,63,107
72,7/21/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,9.5,26.7,76,152
72,7/25/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.3,36,96,134
72,7/28/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.7,27.7,73,152
72,8/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.4,28.6,55,173
72,8/22/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.5,23.6,62,135
72,8/25/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.7,32.4,62,110
72,8/29/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.6,23.3,75,133
72,9/15/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.2,17.7,66,99
72,9/19/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,20,28.8,91,137
72,9/22/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.2,26.7,117,167
72,9/26/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12.3,12.6,86,240
72,9/29/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.7,13.9,53,126
72,10/17/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.5,14.3,57,104
72,10/27/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,12.1,11.5,95,140
72,10/31/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.4,13.3,62,121
72,11/14/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,18,17.3,63,105
72,11/17/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.1,16.3,54,108
72,11/21/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.5,15.5,55,105
72,11/24/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,11.9,28.5,54,78
72,11/28/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.6,26.5,45,68
72,12/15/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.3,35.1,35,65
72,12/19/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.8,25.6,42,88
72,12/22/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,19.7,25,41,66
72,12/26/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.1,34.7,54,74
72,12/29/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.2,23.7,44,69
72,1/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,24.6,26.7,58,99
72,1/21/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.4,19.8,83,185
72,1/25/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.8,30.6,48,153
72,1/28/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.9,27.1,52,76
72,3/15/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,18.2,22.4,37,56
72,3/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,NA,NA,NA,NA
72,3/22/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,13.1,28.3,36,63
72,4/19/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.6,22.2,59,74
72,9/13/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.5,19.8,51,69
72,9/16/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,20.9,29.9,54,77
72,9/20/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.4,19.9,21,40
72,9/23/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15,19.5,25,38
72,9/27/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.2,26.1,81,184
72,9/30/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,18.6,24.4,59,213
72,10/14/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,19.1,25.8,86,199
72,10/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,14.8,22.7,63,179
72,10/25/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15,20.9,84,186
72,10/28/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,15.6,18.5,50,156
72,11/15/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,16.5,19.3,42,82
72,11/18/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.4,21.4,67,156
72,11/22/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,17.4,20,57,133
72,11/25/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,21.5,22.9,42,73
72,11/29/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,21.3,26.3,61,107
72,12/13/2006,Tamil Nadu,Chennai,Thiruvottiyur,Industrial Areas,21.8,24.5,64,125
159,12/16/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.5,17.3,74,147
159,12/20/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.7,20.1,36,145
159,12/23/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.9,NA,46,137
159,12/27/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,17,7.1,56,143
159,12/30/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,13.7,25.5,99,246
159,1/16/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.2,15.1,64,134
159,1/19/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,10.6,7.1,53,145
159,1/23/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,5.5,7.3,49,144
159,1/30/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,19.4,31.2,194,408
159,2/13/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,13.7,NA,55,176
159,2/16/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,11.5,50.9,41,62
159,2/20/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.8,14.6,41,103
159,2/23/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,4.8,23.3,56,153
159,2/27/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.8,5.3,52,109
159,3/13/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12,15.5,204,431
159,3/16/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,16.4,13.1,213,404
159,3/20/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,15.4,NA,174,412
159,3/23/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12.3,9.1,220,450
159,3/27/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,14.2,7.7,130,266
159,3/30/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,11.3,10.3,71,168
159,4/13/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,11.3,8.2,80,162
159,4/17/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,67,169
159,4/20/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,44,116
159,4/24/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,48,152
159,4/27/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,6.3,60,214
159,5/15/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,26,80
159,5/18/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,36,104
159,5/22/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,45,134
159,5/25/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,58,153
159,5/29/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,50,117
159,6/15/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,NA,NA,25,76
159,6/19/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,6.3,6.4,22,69
159,6/22/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12.8,41.6,37,149
159,6/26/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,12.8,41.6,34,144
159,7/13/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,3.6,33.8,39,139
159,7/17/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,7.2,31,30,102
159,7/20/2006,Tamil Nadu,Chennai,Madras Med. College,Residential and others,26.4,25.2,27,106
160,7/24/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,7.8,17.8,53,125
160,7/27/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.8,15,26,76
160,7/31/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.8,16.4,22,54
160,8/14/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,10.5,NA,38,78
160,8/17/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.3,17.1,64,145
160,8/21/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6.1,13.5,61,160
160,8/24/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12.1,17.2,24,88
160,8/28/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,14.9,6.7,51,87
160,8/31/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,45,87
160,9/14/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,38,83
160,9/18/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,6,NA,39,95
160,9/21/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,4.1,29.2,54,100
160,9/25/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,15.2,19.2,24,88
160,9/28/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,21.1,16.9,37,68
160,10/16/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.4,NA,57,125
160,10/19/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,2.7,NA,29,79
160,10/23/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,14.1,9.5,159,280
160,10/26/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,14,12,176,367
160,10/30/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,16.5,8.9,242,284
160,11/13/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,14.7,6.7,248,290
160,11/16/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,16.6,8.4,192,302
160,11/20/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,13.6,6,41,118
160,11/23/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,18.9,12.3,39,110
160,11/27/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,76,215
160,11/30/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,44,129
160,12/14/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,10.7,35,107
160,12/18/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,10.7,16,65
160,12/21/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,12,58
160,12/28/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,36,123
160,1/18/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,5.3,66,173
160,1/21/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,64,186
160,1/25/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,12,52
160,1/28/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,NA,16,72
160,2/15/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,5.2,5.5,18,87
160,2/18/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,12.7,41.2,26,89
160,2/22/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,3.4,22.8,32,113
160,2/25/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,NA,26.2,40,100
160,3/15/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,10.9,18.8,15,43
160,3/18/2006,Tamil Nadu,Chennai,NEERI CSIR Campus,Residential and others,8.3,39.2,54,149
161,3/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,19.7,43,119,348
161,3/25/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,79,241
161,3/29/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.6,53.7,68,146
161,4/15/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10,44.2,99,213
161,4/19/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.2,44.8,97,317
161,4/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,18.9,52.3,110,257
161,4/26/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,23.8,48.9,99,281
161,4/29/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.2,45.7,99,248
161,5/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,76,244
161,5/17/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.2,49,88,186
161,5/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.6,47.9,69,138
161,5/24/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,18.5,57.6,111,167
161,5/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.9,54.3,81,161
161,5/31/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,16.6,60.4,90,188
161,6/14/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.7,60,67,185
161,6/17/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.2,61,80,185
161,6/21/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.3,58.6,93,217
161,6/24/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,17.2,41.8,106,209
161,6/28/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,17.2,45.5,72,215
161,7/15/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.2,41.8,70,188
161,7/19/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.3,42.2,51,116
161,7/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.8,48.5,76,115
161,7/26/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,17.5,51.5,170,220
161,7/29/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.4,50.6,89,267
161,8/19/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.7,49.8,89,235
161,8/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.5,45.1,86,184
161,8/26/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.1,49.8,98,152
161,8/30/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15.8,46.1,107,225
161,9/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,16.8,50.4,77,146
161,9/16/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,17,47.7,78,115
161,9/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,16.2,49.8,107,221
161,9/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.5,47.6,155,177
161,9/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,84,202
161,9/30/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.9,38.8,104,232
161,10/14/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,60,80
161,10/18/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.3,35.5,101,229
161,10/25/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9,38.3,72,141
161,10/28/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.3,40.5,64,128
161,11/15/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,127,253
161,11/18/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.8,44.5,124,189
161,11/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.6,38.5,124,205
161,11/25/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.7,47.2,87,179
161,11/29/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.1,44.2,131,195
161,12/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.1,43.8,81,137
161,12/16/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.1,40.6,102,175
161,12/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.7,40,119,264
161,12/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.5,33.5,100,204
161,12/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,NA,NA,102,314
161,12/30/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.3,11.9,93,147
161,1/16/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.9,13.3,73,142
161,1/19/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.9,14.5,131,304
161,1/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.5,13.5,69,125
161,1/30/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.4,12.5,79,175
161,2/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,16.7,16.6,84,177
161,2/16/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,15,14.3,91,211
161,2/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.7,14.4,157,284
161,2/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.5,42.7,86,169
161,2/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.9,43.3,69,149
161,3/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.1,43.7,66,205
161,3/16/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.9,46.3,145,242
161,3/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.5,43.7,171,324
161,3/23/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.5,45.9,67,166
161,3/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.5,45.1,97,214
161,3/30/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.2,43.9,79,200
161,4/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,13.1,32.2,90,175
161,4/17/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14.6,37.2,86,192
161,4/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.4,47.5,45,111
161,4/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,16.8,55.8,66,123
161,5/15/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10,42.5,62,146
161,5/18/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.3,45.7,75,131
161,5/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,14,39.4,67,172
161,5/25/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.6,34.9,70,202
161,5/29/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.2,28.4,55,194
161,6/15/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.2,28.6,76,183
161,6/19/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.4,37.7,79,186
161,6/22/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.9,30.4,131,379
161,6/26/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.3,56.3,123,359
161,7/13/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,4.7,38.1,105,296
161,7/17/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.6,39.9,225,421
161,7/20/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,8.1,35.1,87,272
161,7/24/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,5.8,55.6,141,399
161,7/27/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,10.8,25.9,133,328
161,7/31/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,9.1,24.1,130,369
161,8/14/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,11.5,36.5,117,284
161,8/17/2006,Tamil Nadu,Coimbatore,SIDCO Office,Industrial Areas,12.3,43.3,156,364
238,8/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.3,34.3,41,103
238,8/24/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,17.3,35.8,14,66
238,8/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,48.7,37,78
238,8/31/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,14.8,43.7,40,157
238,9/14/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,14.3,50.6,27,87
238,9/18/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,15.2,45.8,44,250
238,9/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7.1,36.4,41,158
238,9/25/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,5.7,35.7,21,43
238,9/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.7,43.6,43,91
238,10/16/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.1,48.1,36,70
238,10/19/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.2,40.5,33,63
238,10/23/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,15.6,48.1,40,95
238,10/26/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.6,47.4,96,116
238,10/30/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.9,33.6,46,132
238,11/13/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.3,24.3,18,34
238,11/16/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.8,37.5,40,80
238,11/20/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.5,37.5,41,73
238,11/23/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,11/27/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,13,43.8,28,49
238,11/30/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,13.3,40.7,30,82
238,12/14/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,14.6,36.3,29,97
238,12/18/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,16.3,30,18,27
238,12/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,18,24
238,12/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,8.9,28.3,17,32
238,1/13/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,1/17/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.8,33.3,32,52
238,1/20/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.1,35.8,25,43
238,1/24/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,1/27/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,13,30.6,58,88
238,1/31/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.1,28,35,71
238,2/14/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.8,26,45,66
238,2/17/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,2/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,41,71
238,2/24/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.5,31.2,45,67
238,2/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.5,32.4,58,107
238,3/14/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.9,31.5,43,116
238,3/17/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,7,31.7,33,76
238,3/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,3/24/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.1,32.3,60,127
238,3/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.8,29.1,61,109
238,3/31/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.7,24.6,53,96
238,4/18/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.1,32.1,69,123
238,4/21/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,11.2,37.9,81,122
238,4/25/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.5,34.9,107,161
238,4/28/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10.9,45.3,60,114
238,5/16/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.4,28,70,157
238,5/19/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,9.8,31.6,65,123
238,5/23/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,10,25.7,69,106
238,5/26/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,NA,NA,NA,NA
238,5/30/2006,Tamil Nadu,Coimbatore,Dist. Coll. Office,Residential and others,12.1,30,64,148
375,6/13/2006,Tamil Nadu,Coimbatore,Ponniyarajapuram,Residential and others,12.3,40.5,88,152
