Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
159,2012-09-17,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,14,20,NA
159,2012-09-20,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,5,47,NA
159,2012-09-24,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,16,33,NA
159,2012-09-27,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,18,51,NA
159,2012-10-04,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,26,13,NA
159,2012-10-08,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,12,52,NA
159,2012-10-11,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,18,34,NA
159,2012-10-15,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,18,NA
159,2012-10-18,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,26,6,NA
159,2012-10-25,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,22,44,NA
159,2012-10-29,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,22,8,NA
159,2012-11-05,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,18,10,NA
159,2012-11-06,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,7,20,NA
159,2012-11-08,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,19,38,NA
159,2012-11-14,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,10,64,NA
159,2012-11-19,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,15,66,NA
159,2012-11-21,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,13,7,NA
159,2012-11-23,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,16,17,NA
159,2012-11-26,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,20,47,NA
159,2012-11-29,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,16,27,NA
159,2012-12-03,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",29,12,51,NA
159,2012-12-06,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",24,18,37,NA
159,2012-12-11,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",35,16,24,NA
159,2012-12-13,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",25,14,17,NA
159,2012-12-17,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",35,16,33,NA
159,2012-12-20,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",39,18,31,NA
159,2012-12-27,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",47,19,54,NA
159,2012-12-31,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,23,32,NA
160,2012-01-02,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,14,39,NA
160,2012-01-05,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,13,21,NA
160,2012-01-09,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,9,17,NA
160,2012-01-12,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,12,28,NA
160,2012-01-16,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,14,24,NA
160,2012-01-19,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,11,21,NA
160,2012-01-23,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,15,22,NA
160,2012-01-30,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,13,19,NA
160,2012-02-01,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,12,21,NA
160,2012-02-06,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,13,20,NA
160,2012-02-09,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,7,24,NA
160,2012-02-13,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,11,27,NA
160,2012-02-16,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,9,15,NA
160,2012-02-20,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,15,21,NA
160,2012-02-23,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,8,42,NA
160,2012-02-27,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,17,32,NA
160,2012-03-01,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,16,25,NA
160,2012-03-12,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,8,15,NA
160,2012-03-15,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,21,24,NA
160,2012-03-19,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,13,45,NA
160,2012-03-21,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,19,39,NA
160,2012-03-26,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,11,NA
160,2012-03-28,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,12,30,NA
160,2012-03-29,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,21,40,NA
160,2012-04-02,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,15,24,NA
160,2012-04-09,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,18,22,NA
160,2012-04-11,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,15,26,NA
160,2012-04-16,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,10,33,NA
160,2012-04-19,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,12,10,NA
160,2012-04-23,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,11,21,NA
160,2012-04-26,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,13,9,NA
160,2012-04-30,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,18,28,NA
160,2012-05-03,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,16,39,NA
160,2012-05-07,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,26,19,NA
160,2012-05-10,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,16,42,NA
160,2012-05-14,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,20,25,NA
160,2012-05-17,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,19,38,NA
160,2012-05-21,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,17,45,NA
160,2012-05-24,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,29,22,NA
160,2012-05-28,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,18,21,NA
160,2012-06-04,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,11,23,NA
160,2012-06-07,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,15,15,NA
160,2012-06-11,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,14,37,NA
160,2012-06-13,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,9,22,NA
160,2012-06-18,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,13,26,NA
160,2012-06-21,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,19,26,NA
160,2012-06-25,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,18,25,NA
160,2012-06-28,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,18,30,NA
160,2012-07-02,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,26,29,NA
160,2012-07-05,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,16,23,NA
160,2012-07-09,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,19,22,NA
160,2012-07-16,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,24,NA
160,2012-07-19,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,13,32,NA
160,2012-07-23,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,14,16,NA
160,2012-07-26,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,20,NA
160,2012-07-30,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,9,44,NA
160,2012-08-02,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,14,34,NA
160,2012-08-06,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,7,37,NA
160,2012-08-09,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,12,24,NA
160,2012-08-13,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,14,11,NA
160,2012-08-16,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,17,17,NA
160,2012-08-21,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,12,18,NA
160,2012-08-22,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,26,37,NA
160,2012-08-27,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,28,31,NA
160,2012-09-03,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,63,NA
160,2012-09-06,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,13,72,NA
160,2012-09-10,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,12,68,NA
160,2012-09-13,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,14,69,NA
160,2012-09-17,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,17,36,NA
160,2012-09-24,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,17,38,NA
160,2012-09-25,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,20,44,NA
160,2012-09-27,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,17,38,NA
160,2012-10-04,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,28,22,NA
160,2012-10-08,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,18,29,NA
160,2012-10-11,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,16,33,NA
160,2012-10-15,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,15,15,NA
160,2012-10-18,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,16,11,NA
160,2012-10-25,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,18,12,NA
160,2012-10-29,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,14,NA
160,2012-11-05,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,16,12,NA
160,2012-11-06,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,31,NA
160,2012-11-08,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,12,47,NA
160,2012-11-14,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,12,82,NA
160,2012-11-15,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,13,65,NA
160,2012-11-19,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,13,53,NA
160,2012-11-22,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,7,18,NA
160,2012-11-26,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,11,48,NA
160,2012-11-29,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,9,69,NA
160,2012-12-03,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,NA,NA
160,2012-12-06,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,10,33,NA
160,2012-12-10,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",23,14,41,NA
160,2012-12-13,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,11,43,NA
160,2012-12-17,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",32,23,48,NA
160,2012-12-20,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",29,11,38,NA
160,2012-12-26,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18,117,47,NA
160,2012-12-27,Tamil Nadu,Chennai,"NEERI, CSIR Campus Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",31,15,66,NA
161,2012-01-05,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,10.33,55,NA
161,2012-01-09,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,11.2,28.33,NA
161,2012-01-12,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,10.67,48,NA
161,2012-01-17,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,6,10.33,38.67,NA
161,2012-01-19,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,21.5,44.33,NA
161,2012-01-23,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,13.67,61.67,NA
161,2012-01-27,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,16.67,33.33,NA
161,2012-01-30,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,14.33,41,NA
161,2012-01-31,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,22,19.83,135,NA
161,2012-02-01,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,12,64,NA
161,2012-02-06,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,15.33,35,NA
161,2012-02-09,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,15.83,30.67,NA
161,2012-02-16,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,13.83,38.33,NA
161,2012-02-20,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,15,21.33,37.33,NA
161,2012-02-23,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,14.17,78,NA
161,2012-02-27,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,22,32,NA
161,2012-03-01,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,2,9,41.33,NA
161,2012-03-05,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,3,13.5,33.67,NA
161,2012-03-12,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,23.17,31,NA
161,2012-03-15,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,17.8,33,NA
161,2012-03-21,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,19.33,32,NA
161,2012-03-26,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,15,42,NA
161,2012-03-29,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,19.17,30,NA
161,2012-04-09,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,12,21,21.67,NA
161,2012-04-11,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,11,28.5,14,NA
161,2012-04-16,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,21.5,66.33,NA
161,2012-04-23,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,24.33,8.67,NA
161,2012-04-25,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,16.17,44.33,NA
161,2012-04-27,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,20.5,13.67,NA
161,2012-05-02,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,4,16.67,56.33,NA
161,2012-05-07,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,6,10.67,17.67,NA
161,2012-05-10,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,6,25.67,30.67,NA
161,2012-05-13,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,13.83,48.33,NA
161,2012-05-14,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,5,26.83,21,NA
161,2012-05-21,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,6,22.17,44.67,NA
161,2012-05-24,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,19.17,42.67,NA
161,2012-05-28,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,16.5,79.5,NA
161,2012-05-30,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,18.33,53,NA
161,2012-06-04,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,5,27.83,49.67,NA
161,2012-06-07,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,20.17,44.67,NA
161,2012-06-11,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,25.83,65,NA
161,2012-06-13,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,20.17,37.67,NA
161,2012-06-18,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,9,29,39.33,NA
161,2012-06-21,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,21,22.5,NA
161,2012-06-25,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,5,15,52.33,NA
161,2012-06-28,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,8,17.67,29,NA
161,2012-07-03,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,11,19.17,29.33,NA
161,2012-07-05,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,27.17,26.67,NA
161,2012-07-09,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,7,17.5,50.33,NA
161,2012-07-12,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,17.83,38,NA
161,2012-07-17,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,15,24.75,33,NA
161,2012-07-19,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,10,22.83,59.33,NA
161,2012-07-23,Tamil Nadu,Chennai,"Thiruvottiyur Municipal Office, Chennai",National Environmental Engineering Research Institute,Industrial Area,6,15,59.67,NA
